"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","RefundCost","Value of returned items","ProductCost Unsellable Refunds","AmazonFees","EstimatedPayout","Cost of Goods","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI"
"14.10.2025","Amazon.de","B08DVB85CK","HB2B85","happybrush Naturkosmetik ZahnpastaNatural Fresh mit Minz-Lemon-Geschmack - Zahncreme mit 5-fach Schutz für deine Zähne mit Zink - Ohne Mikroplastik - 5er Pack (5 x 75ml)","39,90","0,00","0,00","0,00","2","0","0","0","0","0,00","-0,16","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-12,98","26,76","-9,46","-6,37","10,93","10,93","27,39","0,40","17","11,76","-0,16","0,00","115,54"
"14.10.2025","Amazon.nl","B0FGK2M4FX","HB2B567","happybrush® Schallzahnbürste Eco Vibe 3+ – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 8 Wochen Akku – Ultraschall Zahnbürsten – Allblack","107,94","0,00","0,00","0,00","2","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-21,44","86,50","-42,00","-18,73","25,77","25,77","23,87","0,00","3","66,67","0,00","0,00","61,36"
"14.10.2025","Amazon.de","B0F9WZDN96","HB2B102","happybrush® Nachhaltige Aufsteckbürsten für elektrische Schall-Zahnbürste Eco VIBE 3 - Weiß/Mint - weich - 3x3 Stück","69,98","0,00","0,00","0,00","2","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-12,06","57,92","-11,94","-11,17","34,81","34,81","49,74","0,00","8","25,00","0,00","0,00","291,54"
"14.10.2025","Amazon.de","B0DVH5GXV2","HB2B98","happybrush® Munddusche - TESTSIEGER* – 100 Tage testen - Kabelloser Water Flosser für Zahnreinigung & Zahnzwischenräume – Effektiver Irrigator für gesunde Mundhygiene","96,96","67,18","67,18","0,00","1","1","1","0","0","0,00","-34,49","0,00","0,00","0,00","0,00","0,00","0,00","-1,84","0,00","0,00","0,00","-33,06","94,75","-34,10","-27,95","32,70","32,70","19,92","21,01","47","4,26","-34,49","0,00","95,89"
"14.10.2025","Amazon.de","B0DJ38CND2","HB2B93","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 3 Aufsteckbürsten - Sunrise","98,51","71,39","71,39","0,00","1","1","1","0","0","0,00","-2,94","-0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-34,19","132,74","-44,98","-27,13","60,63","60,63","35,69","1,75","59","3,39","-2,97","0,00","134,79"
"14.10.2025","Amazon.nl","B0B61J9L57","HB2B72","happybrush® Nachhaltige Aufsteckbürsten für elektrische Schall-Zahnbürste Eco VIBE 3 - Allblack - 3x3 Stück","34,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-9,28","25,71","-5,97","-6,07","13,67","13,67","39,06","0,00","1","100,00","0,00","0,00","228,98"
"14.10.2025","Amazon.de","B0CW6JN4W4","HB2B77","dentural by happybrush Fluoridfreie Zahnpasta Naturkosmetik Zahnpasta Ohne Fluorid mit Minze Geschmack - Mit 5-fach Schutz für frischen Atem - Ohne Mikroplastik - 5er Pack (5 x 75ml)","19,95","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-6,40","13,55","-4,04","-3,19","6,32","6,32","31,70","0,00","24","4,17","0,00","0,00","156,44"
"14.10.2025","Amazon.de","B0CKRTQGRX","HB2B76","Happybrush Zahnpasta Professional Repair & Care Sensitive Care (2er-Pack, Professional Duo Kräuter-Geschmack)","9,95","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,53","6,42","-1,87","-1,59","2,96","2,96","29,76","0,00","6","16,67","0,00","0,00","158,29"
"14.10.2025","Amazon.de","B085GG5KSM","HB2B30","happybrush® Schallzahnbürste Eco Vibe 3 - TESTSIEGER 2024-100 Tage testen - Elektrische Zahnbürste mit 6 Wochen Akku - Ultraschall Zahnbürsten - Inkl. Travelcase & Zahnpasta - Black/Mint","74,95","0,00","0,00","0,00","1","0","0","0","0","0,00","-2,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-15,83","56,43","-25,95","-11,97","18,51","18,51","24,70","3,59","55","1,82","-2,69","0,00","71,33"
"14.10.2025","Amazon.de","B0DHSKTN75","HB2B89","happybrush Zahnpasta SuperProtect All-in-One 9-fach Formel pflegt das Zahnfleisch, hilft Karies vorzubeugen - Klinisch getestete Zahncreme im 5er Pack mit Frischem Minz-Geschmack","3,19","16,76","16,76","0,00","0","1","1","0","0","0,00","-0,89","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-6,49","12,57","-4,65","-3,19","4,73","4,73","23,73","4,46","5","20,00","-0,89","0,00","101,72"
"14.10.2025","Amazon.de","B07PVC7MFF","HB2B38","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 3 Aufsteckbürsten - Black/Mint","84,95","0,00","0,00","0,00","1","0","0","0","0","0,00","-15,80","0,00","-4,11","-9,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-17,12","37,97","-23,10","-13,56","1,31","1,31","1,54","35,15","121","0,83","-29,86","0,00","5,67"
"14.10.2025","Amazon.de","B0CR4G4PFF","HB2B74","happybrush® [Testsieger 2024*] Elektrische Zahnbürste Eco R2 - Nachhaltige rotierende Zahnbürste mit Power-Akku inkl. 3 Aufsteckbürsten und Zahnpasta Schwarz, von Zahnexperten empfohlen","13,40","70,55","70,55","0,00","0","1","1","0","0","0,00","-17,54","-0,03","-1,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-17,18","47,90","-21,81","-13,40","12,69","12,69","15,11","22,48","40","2,50","-18,87","0,00","58,18"
"14.10.2025","Amazon.de","B0F9WYVSL2","HB2B100","happybrush Elektrische Zahnbürste ECO VIBE Lite [Testsieger] Starterset - Schallzahnbürste mit 6 Wochen Power-Akku inkl. 3 Aufsteckbürsten Pastelltöne","49,95","0,00","0,00","0,00","1","0","0","0","1","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-43,96","0,00","0,00","-10,75","-4,76","-15,92","0,00","-20,68","-20,68","-41,39","0,00","37","2,70","0,00","0,00","-129,90"
"14.10.2025","Amazon.de","B09SVDZ7RX","HB2B79","happybrush Supercolor Zahnpasta Kinder ab 6 Jahren – 5x bunte Zahnpasta für Spaß beim Zähneputzen, mit Calcium, vegan & ohne Mikroplastik, mild und fruchtig, Erdbeergeschmack","17,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-6,28","11,71","-4,42","-2,87","4,42","4,42","24,56","0,00","9","11,11","0,00","0,00","100,00"
"14.10.2025","Amazon.de","B0DNR6QMG4","HB2B96","happybrush [Testsieger*] Elektrische Zahnbürste Für Kinder inkl. 3 Aufsteckbürsten, Sanfte Reinigung der Kinderzähne, Paw Patrol & Minions Agnes Design Einhorn (Agnes, 1x Set)","70,54","0,00","0,00","0,00","1","0","0","0","0","0,00","-2,53","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-15,08","52,93","-23,14","-11,76","18,03","18,03","25,56","3,59","58","1,72","-2,53","0,00","77,92"
"14.10.2025","Amazon.de","B08DVC8H6Q","HB2B87","happybrush Natürliche & Vegane Zahnpasta Mix-Pack - Natürliche Zahncreme für gesunde und weisse Zähne ohne Mikroplastik für frischen Atem - Zahnpflege im großen Set (5 x 75ml)","3,19","16,76","16,76","0,00","0","1","1","0","0","0,00","-2,35","-0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-6,49","11,06","-4,52","-3,19","3,35","3,35","16,82","12,03","15","6,67","-2,40","0,00","74,12"
"14.10.2025","Amazon.fr","B08DVC8H6Q","HB2B87","happybrush Natürliche & Vegane Zahnpasta Mix-Pack - Natürliche Zahncreme für gesunde und weisse Zähne ohne Mikroplastik für frischen Atem - Zahnpflege im großen Set (5 x 75ml)","22,95","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-9,33","13,62","-4,52","-3,83","5,28","5,28","22,98","0,00","3","33,33","0,00","0,00","116,81"
"14.10.2025","Amazon.de","B0798SM15J","HB2B82","happybrush Vegane Zahnpasta SuperWhite Protect mit Spearmint-Geschmack - Whitening Zahnpasta für weisse Zähne - Vorratspack (5 x 75ml)","3,19","16,76","16,76","0,00","0","1","1","0","0","0,00","-2,83","-2,19","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-6,49","8,44","-4,23","-3,19","1,02","1,02","5,14","25,16","19","5,26","-5,02","0,00","24,11"
"14.10.2025","Amazon.de","B08DVC4PX6","HB2B46","happybrush® PROFESSIONAL Repair&Care Zahnpasta mit frischem Kräuter-Geschmack - für sensitive/schmerzempfindliche Zähne - Vegane Zahncreme Vorratspack (5 x 75ml)","19,95","0,00","0,00","0,00","1","0","0","0","0","0,00","-0,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-6,32","13,11","-3,81","-3,19","6,11","6,11","30,65","2,61","4","25,00","-0,52","0,00","160,37"
"14.10.2025","Amazon.de","B09ZYNQ6PZ","HB2B60","happybrush® Nachhaltige Aufsteckbürsten aus Bambus für elektrische Schall-Zahnbürste Eco VIBE 3 - Sensitiv bei empfindlichen Zähnen und Zahnfleisch - 3x3 Stück","34,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","-0,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-8,66","25,89","-5,99","-5,59","14,31","14,31","40,91","1,26","15","6,67","-0,44","0,00","238,90"
"14.10.2025","Amazon.es","B0CW6JN4W4","HB2B77","dentural by happybrush Fluoridfreie Zahnpasta Naturkosmetik Zahnpasta Ohne Fluorid mit Minze Geschmack - Mit 5-fach Schutz für frischen Atem - Ohne Mikroplastik - 5er Pack (5 x 75ml)","19,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-11,83","8,16","-4,04","-3,47","0,65","0,65","3,26","0,00","1","100,00","0,00","0,00","16,09"
"14.10.2025","Amazon.de","B0DTJ7JHQZ","HB2B107","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 3 Aufsteckbürsten - Ocean","0,00","0,00","0,00","0,00","0","0","0","0","1","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-74,76","0,00","0,00","0,00","-74,76","0,00","13,56","-61,20","-61,20","0,00","0,00","55","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.es","B0DTJ7JHQZ","HB2B107","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 3 Aufsteckbürsten - Ocean","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.pl","B0DTJB165Q","HB2B234","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 4 Aufsteckbürsten - Black","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.es","B0DTJB165Q","HB2B234","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 4 Aufsteckbürsten - Black","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.nl","B0DTJB165Q","HB2B234","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 4 Aufsteckbürsten - Black","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.de","B0F9WWNY27","HB2B101","happybrush® Nachhaltige Aufsteckbürsten für elektrische Schall-Zahnbürste Eco VIBE 3 - Schwarz/Mint - weich - 3x3 Stück","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.fr","B0F9WXD6SL","HB2B345","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Black/Mint","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.it","B0DR98PZTD","HB2B105-ohne Etikett","happybrush® Colour Corrector - Lila Zahnpasta weisse Zähne – Sofort weißere Zähne durch Zahnaufhellung – Whitening Zahnpasta mit Fluorid - Zähne aufhellen leicht gemacht","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.de","B0DJD3B94Q","HB2B78","happybrush® Schallzahnbürste Eco Vibe 3 - TESTSIEGER 2024-100 Tage testen - Elektrische Zahnbürste mit 6 Wochen Akku - Ultraschall Zahnbürsten - Inkl. Travelcase & Zahnpasta - Allblack","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-0,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,48","0,00","0,00","-0,48","-0,48","0,00","0,00","17","0,00","-0,48","0,00","0,00"
"14.10.2025","Amazon.fr","B0DJD3B94Q","HB2B78","happybrush® Schallzahnbürste Eco Vibe 3 - TESTSIEGER 2024-100 Tage testen - Elektrische Zahnbürste mit 6 Wochen Akku - Ultraschall Zahnbürsten - Inkl. Travelcase & Zahnpasta - Allblack","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","-0,04","-0,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,55","0,00","0,00","-0,55","-0,55","0,00","0,00","1","0,00","-0,55","0,00","0,00"
"14.10.2025","Amazon.nl","B0DJD3B94Q","HB2B78","happybrush® Schallzahnbürste Eco Vibe 3 - TESTSIEGER 2024-100 Tage testen - Elektrische Zahnbürste mit 6 Wochen Akku - Ultraschall Zahnbürsten - Inkl. Travelcase & Zahnpasta - Allblack","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.it","B0FG2XJ8KG","HB2B678","happybrush Elektrische Zahnbürste ECO VIBE Lite [Testsieger] Starterset - Schallzahnbürste mit 6 Wochen Power-Akku inkl. 1 Aufsteckbürsten Pastelltöne","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.fr","B0DHSKTN75","HB2B89","happybrush Zahnpasta SuperProtect All-in-One 9-fach Formel pflegt das Zahnfleisch, hilft Karies vorzubeugen - Klinisch getestete Zahncreme im 5er Pack mit Frischem Minz-Geschmack","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.nl","B0DVH5GXV2","HB2B98","happybrush® Munddusche - TESTSIEGER* – 100 Tage testen - Kabelloser Water Flosser für Zahnreinigung & Zahnzwischenräume – Effektiver Irrigator für gesunde Mundhygiene","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.de","B0F1NJBTLD","HB2B103","happybrush Zahnpasta Brush4Water 5-fach Schutzformel pflegt das Zahnfleisch, hilft Karies vorzubeugen - Klinisch getestete Zahncreme im 5er Pack mit sanftem Minz-Geschmack","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.fr","B0F1NJBTLD","HB2B103","happybrush Zahnpasta Brush4Water 5-fach Schutzformel pflegt das Zahnfleisch, hilft Karies vorzubeugen - Klinisch getestete Zahncreme im 5er Pack mit sanftem Minz-Geschmack","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.pl","B07CSTT5N4","Y4-D6B3-9XS8","happybrush® Veganes Reiseetui für elektrische Zahnbürsten mit Magnetverschluss - Grau","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-0,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,13","0,00","0,00","-0,13","-0,13","0,00","0,00","1","0,00","-0,13","0,00","0,00"
"14.10.2025","Amazon.se","B07CSTT5N4","Y4-D6B3-9XS8","happybrush® Veganes Reiseetui für elektrische Zahnbürsten mit Magnetverschluss - Grau","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-0,08","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,08","0,00","0,00","-0,08","-0,08","0,00","0,00","1","0,00","-0,08","0,00","0,00"
"14.10.2025","Amazon.co.uk","B0B61J9L57","HB2B72","happybrush® Nachhaltige Aufsteckbürsten für elektrische Schall-Zahnbürste Eco VIBE 3 - Allblack - 3x3 Stück","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.de","B079KHP96R","GF-98ZR-H30C","happybrush Aufsteckbürsten für Schallzahnbürste VIBE 2 | Sonic Wechselköpfe 9 St (3x3) Schwarz | Original Ultraschall Ersatzbürsten mit Abgerundeten Borsten | NICHT kompatibel mit VIBE 1 & 3","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.es","B0B61J9L57","HB2B72","happybrush® Nachhaltige Aufsteckbürsten für elektrische Schall-Zahnbürste Eco VIBE 3 - Allblack - 3x3 Stück","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.it","B085GG5KSM","HB2B30","happybrush® Schallzahnbürste Eco Vibe 3 - TESTSIEGER 2024-100 Tage testen - Elektrische Zahnbürste mit 6 Wochen Akku - Ultraschall Zahnbürsten - Inkl. Travelcase & Zahnpasta - Black/Mint","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.es","B0BYF8X7T7","HB2B64","happybrush Aufsteckbürsten 9 Stück (3x3) für elektrische Schallzahnbürste VIBE 3 | Wechselköpfe mit Icons zur Unterscheidung | Original Ersatzbürsten mit abgerundeten Borsten(Blau/Ocean)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.es","B07NDZG5YL","HB2B33","happybrush® Schallzahnbürste Doppelpack inkl. Reiseetui | Eco VIBE 3 Nachhaltige Elektrische Zahnbürste | Mit 6 Wochen Power-Akku und praktischem Travel-Lock | Schwarz/Mint und Weiß/Mint","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.fr","B07NDZG5YL","HB2B33","happybrush® Schallzahnbürste Doppelpack inkl. Reiseetui | Eco VIBE 3 Nachhaltige Elektrische Zahnbürste | Mit 6 Wochen Power-Akku und praktischem Travel-Lock | Schwarz/Mint und Weiß/Mint","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-0,50","-0,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,54","0,00","0,00","-0,54","-0,54","0,00","0,00","3","0,00","-0,54","0,00","0,00"
"14.10.2025","Amazon.es","B09ZYNQ6PZ","HB2B60","happybrush® Nachhaltige Aufsteckbürsten aus Bambus für elektrische Schall-Zahnbürste Eco VIBE 3 - Sensitiv bei empfindlichen Zähnen und Zahnfleisch - 3x3 Stück","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.fr","B07PVC7MFF","HB2B38","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 3 Aufsteckbürsten - Black/Mint","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","-0,03","-0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,53","0,00","0,00","-0,53","-0,53","0,00","0,00","1","0,00","-0,53","0,00","0,00"
"14.10.2025","Amazon.it","B07PVC7MFF","HB2B38","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 3 Aufsteckbürsten - Black/Mint","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.fr","B08DVC4PX6","HB2B46","happybrush® PROFESSIONAL Repair&Care Zahnpasta mit frischem Kräuter-Geschmack - für sensitive/schmerzempfindliche Zähne - Vegane Zahncreme Vorratspack (5 x 75ml)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.es","B07PXDX1DL","HB2B39","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 3 Aufsteckbürsten - White/Mint","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.fr","B07PXDX1DL","HB2B39","happybrush® Schallzahnbürste Eco Vibe 3 – ""Die Höhle der Löwen"" – TESTSIEGER – Elektrische Zahnbürste mit 6 Wochen Akku – Ultraschall Zahnbürsten – Inkl. 3 Aufsteckbürsten - White/Mint","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","-0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,02","0,00","0,00","-0,02","-0,02","0,00","0,00","0","0,00","-0,02","0,00","0,00"
"14.10.2025","Amazon.pl","B0B61J9L57","HB2B72","happybrush® Nachhaltige Aufsteckbürsten für elektrische Schall-Zahnbürste Eco VIBE 3 - Allblack - 3x3 Stück","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
