"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","RefundCost","Value of returned items","ProductCost Unsellable Refunds","AmazonFees","EstimatedPayout","Cost of Goods","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI"
"07.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","39,82","83,97","83,97","0,00","1","3","3","0","0","0,00","-20,32","0,00","0,00","0,00","0,00","0,00","0,00","-3,35","0,00","0,00","0,00","-37,71","62,41","-24,20","-8,10","30,11","30,11","24,32","16,41","25","16,00","-20,32","0,00","124,42"
"07.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","29,95","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-10,14","19,81","-8,85","-1,96","9,00","9,00","30,05","0,00","8","12,50","0,00","0,00","101,69"
"07.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","24,95","0,00","0,00","0,00","1","0","0","0","0","0,00","-1,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-10,71","12,69","-4,91","-1,63","6,15","6,15","24,65","6,21","7","14,29","-1,55","0,00","125,25"
"07.10.2025","Amazon.de","B0D9142GKW","D1A11","DOG1 Vitamin B Komplex Hund – Made IN Germany - 8 essentielle B-Vitamine (B1–B12) als Pulver - Für Energie, Verdauung und Immunsystem - Natürliche Rezeptur - Laborgeprüft - Von Tierärzten entwickelt","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,56","-0,56","0,00","0,00","-0,56","-0,56","0,00","0,00","0","0,00","0,00","0,00","0,00"
"07.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,75","-0,75","0,00","0,00","-0,75","-0,75","0,00","0,00","2","0,00","0,00","0,00","0,00"
"07.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-1,88","-1,88","0,00","0,00","-1,88","-1,88","0,00","0,00","1","0,00","0,00","0,00","0,00"
"07.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-1,32","-1,32","0,00","0,00","-1,32","-1,32","0,00","0,00","2","0,00","0,00","0,00","0,00"
"08.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","1,96","27,99","27,99","0,00","0","1","1","0","0","0,00","-20,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,89","1,89","-6,05","-1,96","-6,12","-6,12","-20,43","67,35","18","5,56","-20,17","0,00","-101,16"
"08.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","24,95","0,00","0,00","0,00","1","0","0","0","0","0,00","-3,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,12","14,83","-4,91","-1,63","8,29","8,29","33,23","12,02","5","20,00","-3,00","0,00","168,84"
"08.10.2025","Amazon.de","B0D9142GKW","D1A11","DOG1 Vitamin B Komplex Hund – Made IN Germany - 8 essentielle B-Vitamine (B1–B12) als Pulver - Für Energie, Verdauung und Immunsystem - Natürliche Rezeptur - Laborgeprüft - Von Tierärzten entwickelt","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"08.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"08.10.2025","Amazon.de","B0F9L7SDD9","D1CXLF1","DOG1 Zeckenspray für Hunde – Langzeit-Zeckenschutz mit Margosa, Saltidin & Kokosöl – Hautverträglich & geruchsarm – Alternative zu Spot-on & Zeckenhalsband – Made in Germany – 100 ml","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"08.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"08.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8","0,00","0,00","0,00","0,00"
"08.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,40","0,00","0,00","-3,40","-3,40","0,00","0,00","1","0,00","-3,40","0,00","0,00"
"09.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","91,81","27,99","27,99","0,00","3","1","1","0","0","0,00","-7,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-31,56","80,44","-35,40","-7,84","37,20","37,20","31,05","6,51","10","40,00","-7,80","0,00","105,08"
"09.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","1,96","27,99","27,99","0,00","0","1","1","0","0","0,00","-30,99","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,89","-8,93","-6,05","-1,96","-16,94","-16,94","-56,56","103,47","30","3,33","-30,99","0,00","-280,00"
"09.10.2025","Amazon.de","B0D9142GKW","D1A11","DOG1 Vitamin B Komplex Hund – Made IN Germany - 8 essentielle B-Vitamine (B1–B12) als Pulver - Für Energie, Verdauung und Immunsystem - Natürliche Rezeptur - Laborgeprüft - Von Tierärzten entwickelt","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,08","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,08","0,00","0,00","-3,08","-3,08","0,00","0,00","6","0,00","-3,08","0,00","0,00"
"09.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"09.10.2025","Amazon.de","B0F9L7SDD9","D1CXLF1","DOG1 Zeckenspray für Hunde – Langzeit-Zeckenschutz mit Margosa, Saltidin & Kokosöl – Hautverträglich & geruchsarm – Alternative zu Spot-on & Zeckenhalsband – Made in Germany – 100 ml","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"09.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-7,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,17","0,00","0,00","-7,17","-7,17","0,00","0,00","5","0,00","-7,17","0,00","0,00"
"09.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-1,89","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-1,89","0,00","0,00","-1,89","-1,89","0,00","0,00","0","0,00","-1,89","0,00","0,00"
"09.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,10","0,00","0,00","-3,10","-3,10","0,00","0,00","7","0,00","-3,10","0,00","0,00"
"10.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","9,80","139,95","139,95","0,00","0","5","5","0","0","-2,64","-25,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-39,00","82,89","-30,25","-9,60","43,04","43,04","28,74","16,84","27","18,52","-25,22","0,00","142,28"
"10.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","76,48","23,32","23,32","0,00","3","1","1","0","0","-4,38","-3,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-28,04","63,88","-19,64","-6,20","38,04","38,04","38,12","3,51","11","36,36","-3,50","0,00","193,69"
"10.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","2,88","41,07","41,07","0,00","0","1","1","0","0","0,00","-2,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-9,99","31,90","-15,54","-2,88","13,48","13,48","30,67","4,69","5","20,00","-2,06","0,00","86,74"
"10.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","29,95","0,00","0,00","0,00","1","0","0","0","1","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-17,51","8,85","0,00","-7,89","-4,30","-8,85","0,00","-4,30","-4,30","-14,36","0,00","3","33,33","0,00","0,00","-48,59"
"10.10.2025","Amazon.de","B0D9142GKW","D1A11","DOG1 Vitamin B Komplex Hund – Made IN Germany - 8 essentielle B-Vitamine (B1–B12) als Pulver - Für Energie, Verdauung und Immunsystem - Natürliche Rezeptur - Laborgeprüft - Von Tierärzten entwickelt","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"10.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"10.10.2025","Amazon.de","B0F9L7SDD9","D1CXLF1","DOG1 Zeckenspray für Hunde – Langzeit-Zeckenschutz mit Margosa, Saltidin & Kokosöl – Hautverträglich & geruchsarm – Alternative zu Spot-on & Zeckenhalsband – Made in Germany – 100 ml","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00"
"10.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-1,89","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-1,89","0,00","0,00","-1,89","-1,89","0,00","0,00","1","0,00","-1,89","0,00","0,00"
"11.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","123,72","55,98","55,98","0,00","4","2","2","0","0","-5,28","-17,08","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-46,76","110,58","-36,30","-11,36","62,92","62,92","35,01","9,50","24","25,00","-17,08","0,00","173,33"
"11.10.2025","Amazon.de","B0D9142GKW","D1A11","DOG1 Vitamin B Komplex Hund – Made IN Germany - 8 essentielle B-Vitamine (B1–B12) als Pulver - Für Energie, Verdauung und Immunsystem - Natürliche Rezeptur - Laborgeprüft - Von Tierärzten entwickelt","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00"
"11.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-1,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-1,83","0,00","0,00","-1,83","-1,83","0,00","0,00","2","0,00","-1,83","0,00","0,00"
"11.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00"
"11.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,04","0,00","0,00","-3,04","-3,04","0,00","0,00","1","0,00","-3,04","0,00","0,00"
"11.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-2,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-2,30","0,00","0,00","-2,30","-2,30","0,00","0,00","7","0,00","-2,30","0,00","0,00"
"12.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","91,81","27,99","27,99","0,00","3","1","1","0","0","-2,64","-30,46","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-31,27","55,43","-24,20","-7,64","23,59","23,59","19,69","25,43","33","12,12","-30,46","0,00","97,48"
"12.10.2025","Amazon.de","B0D9142GKW","D1A11","DOG1 Vitamin B Komplex Hund – Made IN Germany - 8 essentielle B-Vitamine (B1–B12) als Pulver - Für Energie, Verdauung und Immunsystem - Natürliche Rezeptur - Laborgeprüft - Von Tierärzten entwickelt","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-0,81","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,81","0,00","0,00","-0,81","-0,81","0,00","0,00","2","0,00","-0,81","0,00","0,00"
"12.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"12.10.2025","Amazon.de","B0F9L7SDD9","D1CXLF1","DOG1 Zeckenspray für Hunde – Langzeit-Zeckenschutz mit Margosa, Saltidin & Kokosöl – Hautverträglich & geruchsarm – Alternative zu Spot-on & Zeckenhalsband – Made in Germany – 100 ml","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"12.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00"
"12.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-1,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-1,95","0,00","0,00","-1,95","-1,95","0,00","0,00","7","0,00","-1,95","0,00","0,00"
"12.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-6,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-6,41","0,00","0,00","-6,41","-6,41","0,00","0,00","1","0,00","-6,41","0,00","0,00"
"12.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-1,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-1,55","0,00","0,00","-1,55","-1,55","0,00","0,00","4","0,00","-1,55","0,00","0,00"
"13.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","89,85","0,00","0,00","0,00","3","0","0","0","0","0,00","-19,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-23,67","46,66","-18,15","-5,88","22,63","22,63","25,19","21,73","31","9,68","-19,52","0,00","124,68"
"13.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","29,95","0,00","0,00","0,00","1","0","0","0","0","-2,64","-10,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,60","8,91","-8,85","-1,76","-1,70","-1,70","-5,68","36,06","6","16,67","-10,80","0,00","-19,21"
"13.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","1,63","23,32","23,32","0,00","0","1","1","0","0","0,00","-4,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,12","13,28","-4,91","-1,63","6,74","6,74","27,01","18,24","4","25,00","-4,55","0,00","137,27"
"13.10.2025","Amazon.de","B0D9142GKW","D1A11","DOG1 Vitamin B Komplex Hund – Made IN Germany - 8 essentielle B-Vitamine (B1–B12) als Pulver - Für Energie, Verdauung und Immunsystem - Natürliche Rezeptur - Laborgeprüft - Von Tierärzten entwickelt","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"13.10.2025","Amazon.de","B0F9L7SDD9","D1CXLF1","DOG1 Zeckenspray für Hunde – Langzeit-Zeckenschutz mit Margosa, Saltidin & Kokosöl – Hautverträglich & geruchsarm – Alternative zu Spot-on & Zeckenhalsband – Made in Germany – 100 ml","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00"
"13.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,03","0,00","0,00","-3,03","-3,03","0,00","0,00","2","0,00","-3,03","0,00","0,00"
